WKT,ID,Color,Bateria_Li,Res_NumPla
"MULTILINESTRING Z ((443024.5415 4476867.8847 0,443017.6032 4476862.6501 0))",2501294,Verde,Batería,4
"MULTILINESTRING Z ((443751.3501 4476421.2983 0,443758.5168 4476435.9094 0))",2501315,Verde,Batería,7
"MULTILINESTRING Z ((442684.4921 4476979.2921 0,442676.7637 4476973.3662 0))",2501330,Verde,Línea,2
"MULTILINESTRING Z ((442715.1557 4477002.6594 0,442703.5723 4476993.8261 0))",2501333,Verde,Línea,3
"MULTILINESTRING Z ((442724.1557 4477009.6594 0,442715.9057 4477003.3261 0))",2501334,Verde,Línea,2
"MULTILINESTRING Z ((442717.3223 4476993.2427 0,442722.9057 4476997.4927 0))",2501336,Verde,Batería,2
"MULTILINESTRING Z ((442709.8501 4476987.3168 0,442716.5168 4476992.5761 0))",2501341,Verde,Batería,3
"MULTILINESTRING Z ((441838.2205 4479285.502 0,441837.2205 4479285.5761 0,441835.8501 4479285.502 0,441834.776 4479285.2057 0,441833.5908 4479284.502 0,441832.6279 4479283.7242 0,441831.8131 4479282.7613 0,441831.3316 4479281.7613 0,441831.0723 4479280.6131 0))",2501376,Verde,Línea,2
"MULTILINESTRING Z ((440211.4725 4479883.0035 0,440198.6557 4479889.8261 0))",2501378,Azul,Batería,6
"MULTILINESTRING Z ((442812.3414 4476495.704 0,442815.5637 4476498.9262 0))",2501379,Verde,Línea,1
"MULTILINESTRING Z ((443643.489 4475928.3261 0,443644.4057 4475925.2427 0))",2501545,Azul,Batería,1
"MULTILINESTRING Z ((442560.6896 4476950.3538 0,442572.3686 4476959.2427 0))",2501566,Verde,Línea,3
"MULTILINESTRING Z ((442574.5662 4476960.9218 0,442578.3686 4476963.8106 0))",2501567,Verde,Línea,1
"MULTILINESTRING Z ((442612.239 4476922.4927 0,442625.5723 4476932.6594 0))",2501594,Verde,Línea,3
"MULTILINESTRING Z ((442505.3398 4476829.465 0,442503.1834 4476827.8024 0))",2501624,Verde,Batería,1
"MULTILINESTRING Z ((442480.739 4476822.4094 0,442478.489 4476821.2427 0,442476.0723 4476820.8261 0,442471.4057 4476821.2427 0))",2501640,Verde,Línea,2
"MULTILINESTRING Z ((442495.1557 4476833.3261 0,442489.8223 4476829.2427 0))",2501643,Verde,Línea,1
"MULTILINESTRING Z ((442503.739 4476839.6594 0,442495.9057 4476833.8261 0))",2501644,Verde,Línea,2
"MULTILINESTRING Z ((442497.8223 4476864.3261 0,442488.489 4476876.4927 0))",2501646,Verde,Línea,3
"MULTILINESTRING Z ((442523.1464 4476921.9464 0,442510.702 4476912.4279 0))",2501656,Verde,Línea,3
"MULTILINESTRING Z ((442509.6526 4476911.6378 0,442497.6032 4476902.4279 0))",2501657,Verde,Línea,3
"MULTILINESTRING Z ((439022.6536 4475976.9562 0,439024.5131 4475973.6505 0))",2501670,Verde,Línea,1
"MULTILINESTRING Z ((438874.5131 4475658.9776 0,438864.3891 4475654.8454 0))",2501673,Verde,Línea,2
"MULTILINESTRING Z ((439190.801 4475886.617 0,439195.8225 4475876.4544 0))",2501674,Azul,Línea,2
"MULTILINESTRING Z ((439263.9759 4475572.9239 0,439258.7073 4475582.1181 0))",2501753,Verde,Línea,2
"MULTILINESTRING Z ((440809.5908 4478037.2057 0,440813.9612 4478036.8724 0))",2501789,Azul,Batería,2
"MULTILINESTRING Z ((439723.8131 4477893.6501 0,439720.9983 4477893.3538 0))",2501796,Azul,Batería,1
"MULTILINESTRING Z ((442715.3501 4476701.1316 0,442717.1557 4476689.2011 0))",2501805,Azul,Línea,2
"MULTILINESTRING Z ((442716.2205 4476707.1604 0,442716.989 4476701.9927 0))",2501807,Azul,Línea,1
"MULTILINESTRING Z ((440136.3808 4478483.6896 0,440133.1545 4478487.4426 0))",2502528,Verde,Batería,2
"MULTILINESTRING Z ((439748.6649 4478604.2304 0,439751.9983 4478607.2674 0))",2502572,Verde,Línea,1
"MULTILINESTRING Z ((439783.4057 4478539.8538 0,439795.9612 4478550.8538 0,439801.4612 4478550.5761 0))",2502573,Verde,Línea,4
"MULTILINESTRING Z ((439757.3438 4478459.0846 0,439754.3068 4478472.5661 0))",2502588,Verde,Línea,3
"MULTILINESTRING Z ((439764.489 4478406.8261 0,439773.9057 4478385.4927 0))",2502593,Verde,Línea,5
"MULTILINESTRING Z ((439673.0353 4478535.3415 0,439676.1217 4478538.181 0))",2502641,Verde,Línea,1
"MULTILINESTRING Z ((439699.9242 4478420.9218 0,439698.9365 4478417.9588 0,439696.9859 4478413.4156 0))",2502650,Verde,Línea,1
"MULTILINESTRING Z ((440033.739 4478621.9835 0,440024.5168 4478632.8724 0))",2502662,Verde,Línea,3
"MULTILINESTRING Z ((440023.9612 4478633.502 0,440020.9242 4478637.0946 0))",2502663,Verde,Línea,1
"MULTILINESTRING Z ((440117.2411 4478614.3703 0,440121.9324 4478614.0246 0))",2502689,Verde,Línea,1
"MULTILINESTRING Z ((440126.0147 4478544.0329 0,440132.1053 4478551.0617 0))",2502690,Verde,Línea,2
"MULTILINESTRING Z ((440054.2205 4478463.8353 0,440065.6279 4478477.0576 0))",2502700,Verde,Línea,3
"MULTILINESTRING Z ((439968.6525 4478566.1615 0,439970.3748 4478536.9948 0,439970.7637 4478529.9948 0))",2502702,Verde,Línea,7
"MULTILINESTRING Z ((440098.0312 4478408.7407 0,440143.1999 4478370.0576 0))",2502703,Verde,Línea,12
"MULTILINESTRING Z ((440092.1491 4478331.5116 0,440097.8666 4478326.8367 0))",2502704,Verde,Línea,1
"MULTILINESTRING Z ((440021.2328 4478408.4526 0,440035.3316 4478424.8971 0))",2502708,Verde,Línea,4
"MULTILINESTRING Z ((440119.8131 4478294.3538 0,440105.2946 4478296.4279 0))",2502711,Verde,Línea,3
"MULTILINESTRING Z ((440273.3501 4478410.6316 0,440245.3501 4478416.0205 0))",2502730,Verde,Línea,6
"MULTILINESTRING Z ((440308.8562 4478397.0504 0,440291.4118 4478400.5319 0))",2502733,Verde,Línea,3
"MULTILINESTRING Z ((440270.1793 4478334.288 0,440266.7884 4478308.4773 0))",2502769,Azul,Línea,5
"MULTILINESTRING Z ((440208.2597 4478327.6602 0,440207.7087 4478323.9565 0))",2502774,Verde,Línea,1
"MULTILINESTRING Z ((440319.7267 4478267.8847 0,440342.2122 4478266.0576 0))",2502797,Azul,Línea,5
"MULTILINESTRING Z ((440353.702 4478267.1193 0,440365.3223 4478266.1594 0))",2502815,Azul,Línea,2
"MULTILINESTRING Z ((442361.0723 4472642.4927 0,442365.6557 4472649.2427 0))",2502844,Verde,Batería,3
"MULTILINESTRING Z ((439847.1586 4478258.0476 0,439868.0845 4478270.455 0))",2502857,Verde,Línea,5
"MULTILINESTRING Z ((439863.6711 4478328.5319 0,439877.7822 4478335.3837 0))",2502862,Verde,Línea,3
"MULTILINESTRING Z ((439725.6481 4478248.2698 0,439723.6481 4478253.1032 0))",2502865,Verde,Línea,1
"MULTILINESTRING Z ((439776.4303 4478294.5504 0,439766.2037 4478289.7143 0))",2502885,Verde,Línea,2
"MULTILINESTRING Z ((439709.0723 4478269.6131 0,439702.2575 4478283.1687 0))",2502886,Verde,Línea,3
"MULTILINESTRING Z ((439690.1279 4478307.1316 0,439684.239 4478319.1872 0))",2502887,Verde,Línea,2
"MULTILINESTRING Z ((439599.8623 4478339.8624 0,439608.6771 4478322.5661 0))",2502890,Verde,Línea,4
"MULTILINESTRING Z ((439601.5538 4478287.8189 0,439603.5785 4478283.0617 0))",2502892,Verde,Línea,1
"MULTILINESTRING Z ((440342.1711 4478202.1563 0,440356.5415 4478201.6378 0))",2502903,Verde,Línea,2
"MULTILINESTRING Z ((440308.0723 4478204.8724 0,440341.6197 4478203.6213 0))",2502906,Verde,Línea,7
"MULTILINESTRING Z ((440205.3563 4478208.7571 0,440212.7966 4478208.4608 0))",2502954,Verde,Línea,1
"MULTILINESTRING Z ((440223.6279 4478208.0164 0,440229.0435 4478207.8024 0))",2502955,Verde,Línea,1
"MULTILINESTRING Z ((440062.7643 4478206.9889 0,440093.3734 4478206.6012 0))",2502975,Verde,Línea,6
"MULTILINESTRING Z ((439934.6402 4478138.181 0,439950.3686 4478137.8106 0))",2502999,Verde,Línea,3
"MULTILINESTRING Z ((439972.5168 4478209.0761 0,439978.5723 4478209.0761 0))",2503005,Verde,Línea,1
"MULTILINESTRING Z ((439989.4259 4478235.2143 0,440001.7592 4478219.2698 0,440001.9814 4478217.2143 0,440001.8148 4478216.3254 0))",2503011,Verde,Batería,10
"MULTILINESTRING Z ((440003.4259 4478232.8254 0,439995.037 4478241.7143 0))",2503013,Verde,Línea,2
"MULTILINESTRING Z ((439969.8703 4478271.6587 0,439978.1481 4478262.7698 0))",2503021,Verde,Línea,2
"MULTILINESTRING Z ((439976.9259 4478260.992 0,439980.537 4478257.2143 0))",2503026,Verde,Línea,1
"MULTILINESTRING Z ((439909.8188 4477969.8306 0,439904.3059 4477951.4075 0))",2503064,Verde,Línea,4
"MULTILINESTRING Z ((439836.6649 4477980.502 0,439835.9242 4477984.9094 0))",2503079,Verde,Línea,1
"MULTILINESTRING Z ((439815.3316 4477897.1687 0,439824.1094 4477894.0576 0))",2503082,Verde,Línea,2
"MULTILINESTRING Z ((439731.5168 4478048.2427 0,439773.8501 4477959.3538 0))",2503083,Verde,Línea,20
"MULTILINESTRING Z ((439800.2699 4477994.5761 0,439804.5168 4477992.1563 0))",2503084,Verde,Línea,1
"MULTILINESTRING Z ((439826.4756 4477971.8518 0,439831.9571 4477968.7242 0))",2503096,Verde,Línea,1
"MULTILINESTRING Z ((439799.8748 4478117.7777 0,439801.1423 4478132.181 0))",2503099,Verde,Línea,3
"MULTILINESTRING Z ((440011.3563 4477834.0576 0,440010.5662 4477826.7736 0))",2503130,Verde,Línea,1
"MULTILINESTRING Z ((440142.0005 4477849.7941 0,440142.3971 4477855.1981 0))",2503141,Verde,Línea,1
"MULTILINESTRING Z ((440132.4345 4477816.8559 0,440132.9064 4477823.55 0))",2503142,Verde,Línea,1
"MULTILINESTRING Z ((440134.2699 4477842.7242 0,440134.739 4477849.5884 0))",2503144,Verde,Línea,1
"MULTILINESTRING Z ((440170.9365 4477848.7242 0,440169.455 4477854.4773 0))",2503145,Verde,Línea,1
"MULTILINESTRING Z ((440168.9057 4477856.0761 0,440167.5723 4477861.465 0))",2503146,Verde,Línea,1
"MULTILINESTRING Z ((440164.0723 4477875.0205 0,440165.4057 4477869.6316 0))",2503150,Verde,Línea,1
"MULTILINESTRING Z ((440162.4612 4477881.1316 0,440163.6834 4477876.2427 0))",2503162,Verde,Línea,1
"MULTILINESTRING Z ((440035.4057 4478051.4094 0,440030.8223 4478029.1594 0))",2503219,Verde,Línea,4
"MULTILINESTRING Z ((440123.0723 4478024.5761 0,440037.0168 4478002.4094 0,440034.9612 4478001.2983 0))",2503220,Verde,Línea,19
"MULTILINESTRING Z ((440112.9057 4478014.7427 0,440124.9057 4478017.7427 0))",2503221,Verde,Línea,2
"MULTILINESTRING Z ((440011.5723 4477889.8538 0,440016.4612 4477927.5761 0))",2503249,Verde,Línea,7
"MULTILINESTRING Z ((440294.2037 4477886.5476 0,440298.9259 4477886.1032 0))",2503252,Verde,Línea,1
"MULTILINESTRING Z ((440287.5926 4477887.3254 0,440292.3703 4477886.7143 0))",2503253,Verde,Línea,1
"MULTILINESTRING Z ((442282.4008 4476573.7924 0,442281.9841 4476569.2924 0))",2503263,Verde,Línea,1
"MULTILINESTRING Z ((443476.7206 4475806.8502 0,443486.4706 4475808.1835 0))",2503272,Verde,Línea,2
"MULTILINESTRING Z ((443496.8039 4475809.6835 0,443547.8881 4475817.261 0))",2503273,Verde,Línea,11
"MULTILINESTRING Z ((440279.6296 4477888.3069 0,440273.4444 4477888.9365 0))",2503276,Verde,Línea,1
"MULTILINESTRING Z ((440266.4427 4477889.6872 0,440271.8007 4477889.0946 0))",2503278,Verde,Línea,1
"MULTILINESTRING Z ((440264.739 4477889.86 0,440259.5785 4477890.4279 0))",2503279,Verde,Línea,1
"MULTILINESTRING Z ((440251.6032 4477891.2921 0,440257.2328 4477890.6748 0))",2503280,Verde,Línea,1
"MULTILINESTRING Z ((440233.2575 4477893.6131 0,440227.702 4477894.2057 0))",2503286,Verde,Línea,1
"MULTILINESTRING Z ((440226.4444 4477894.3439 0,440221.1481 4477894.8624 0))",2503287,Verde,Línea,1
"MULTILINESTRING Z ((440939.9406 4480384.4773 0,440930.5085 4480388.6584 0,440929.2904 4480389.2674 0,440912.7637 4480397.6296 0,440910.7719 4480399.0617 0,440909.2904 4480400.3292 0,440907.8419 4480401.7777 0,440905.8995 4480403.9999 0,440904.6814 4480405.646 0,440903.6443 4480407.4403 0,440902.2616 4480410.2222 0,440901.5867 4480411.7366 0,440900.8131 4480414.2222 0))",2503288,Verde,Línea,11
"MULTILINESTRING Z ((440201.9259 4477896.9735 0,440196.3703 4477897.6402 0))",2503289,Verde,Línea,1
"MULTILINESTRING Z ((440189.1341 4477898.5267 0,440194.4674 4477897.9094 0))",2503291,Verde,Línea,1
"MULTILINESTRING Z ((440058.1834 4478606.9464 0,440066.776 4478596.9464 0))",2503292,Verde,Línea,2
"MULTILINESTRING Z ((440682.1217 4480750.5761 0,440694.4674 4480743.8847 0))",2503294,Verde,Línea,3
"MULTILINESTRING Z ((440826.5668 4481832.1129 0,440815.5668 4481851.4462 0))",2503299,Verde,Batería,9
"MULTILINESTRING Z ((439374.0353 4480631.7613 0,439403.1094 4480639.465 0))",2503300,Verde,Línea,6
"MULTILINESTRING Z ((440314.5538 4477946.7242 0,440319.5908 4477946.0576 0))",2503302,Azul,Línea,1
"MULTILINESTRING Z ((440307.739 4477947.6131 0,440313.1834 4477946.9094 0))",2503303,Azul,Línea,1
"MULTILINESTRING Z ((440306.776 4477947.7242 0,440300.6279 4477948.539 0))",2503304,Azul,Línea,1
"MULTILINESTRING Z ((440299.1852 4477948.7513 0,440293.6296 4477949.418 0))",2503305,Azul,Línea,1
"MULTILINESTRING Z ((440292.5555 4477949.6032 0,440286.6296 4477950.455 0))",2503307,Azul,Línea,1
"MULTILINESTRING Z ((439775.0723 4478153.2057 0,439788.776 4478160.3538 0))",2503308,Azul,Línea,3
"MULTILINESTRING Z ((440268.074 4477952.7883 0,440262.8518 4477953.455 0))",2503310,Azul,Línea,1
"MULTILINESTRING Z ((440261.1481 4477953.6772 0,440256.1111 4477954.3069 0))",2503312,Azul,Línea,1
"MULTILINESTRING Z ((440241.4444 4477956.1587 0,440235.7777 4477956.8624 0))",2503313,Azul,Línea,1
"MULTILINESTRING Z ((440234.3703 4477957.0106 0,440228.6296 4477957.7513 0))",2503314,Azul,Línea,1
"MULTILINESTRING Z ((440207.2222 4477960.3809 0,440201.5555 4477961.1217 0))",2503315,Azul,Línea,1
"MULTILINESTRING Z ((440200.5926 4477961.2328 0,440194.7037 4477962.0846 0))",2503316,Azul,Línea,1
"MULTILINESTRING Z ((439965.4057 4479338.4094 0,439967.739 4479342.3261 0))",2503317,Verde,Línea,1
"MULTILINESTRING Z ((440013.9736 4479386.4773 0,440019.3563 4479395.1193 0))",2503318,Verde,Línea,2
"MULTILINESTRING Z ((439995.0353 4479355.9835 0,440000.2699 4479364.4032 0))",2503320,Verde,Línea,2
"MULTILINESTRING Z ((440178.1481 4477964.4365 0,440172.6481 4477965.3254 0))",2503332,Azul,Línea,1
"MULTILINESTRING Z ((440171.9259 4477965.3254 0,440166.2037 4477966.2698 0))",2503339,Azul,Línea,1
"MULTILINESTRING Z ((440265.3148 4478046.3254 0,440266.037 4478051.8809 0))",2503367,Verde,Línea,1
"MULTILINESTRING Z ((440266.2037 4478053.2698 0,440266.9814 4478058.9365 0))",2503370,Verde,Línea,1
"MULTILINESTRING Z ((440267.0926 4478060.0476 0,440267.8703 4478064.7698 0))",2503372,Verde,Línea,1
"MULTILINESTRING Z ((440308.6279 4478068.4279 0,440314.2946 4478067.7242 0))",2503380,Azul,Línea,1
"MULTILINESTRING Z ((440301.9612 4478069.3168 0,440306.9612 4478068.6501 0))",2503381,Azul,Línea,1
"MULTILINESTRING Z ((440291.5926 4478070.6587 0,440286.037 4478071.3809 0))",2503382,Azul,Línea,1
"MULTILINESTRING Z ((440284.5926 4478071.5476 0,440278.8148 4478072.3254 0))",2503383,Azul,Línea,1
"MULTILINESTRING Z ((440271.7037 4478073.2143 0,440277.537 4478072.492 0))",2503384,Azul,Línea,1
"MULTILINESTRING Z ((440244.5552 4478076.7736 0,440239.9461 4478077.3113 0))",2503386,Azul,Línea,1
"MULTILINESTRING Z ((440238.4317 4478077.3991 0,440233.9434 4478077.454 0))",2503387,Azul,Línea,1
"MULTILINESTRING Z ((440228.4345 4478077.5089 0,440232.5387 4478077.465 0))",2503388,Azul,Línea,1
"MULTILINESTRING Z ((440227.1279 4478077.465 0,440222.5168 4478077.6872 0))",2503389,Azul,Línea,1
"MULTILINESTRING Z ((440218.108 4478077.6186 0,440222.5415 4478077.5747 0))",2503390,Azul,Línea,1
"MULTILINESTRING Z ((440167.8419 4478078.8641 0,440172.5497 4478078.7983 0))",2503410,Azul,Línea,1
"MULTILINESTRING Z ((440161.455 4478078.93 0,440166.311 4478078.8806 0))",2503411,Azul,Línea,1
"MULTILINESTRING Z ((440155.4139 4478079.0123 0,440160.0394 4478078.9464 0))",2503412,Azul,Línea,1
"MULTILINESTRING Z ((440149.1423 4478079.0946 0,440154.0147 4478079.0287 0))",2503413,Azul,Línea,1
"MULTILINESTRING Z ((440143.1999 4478079.1604 0,440147.776 4478079.1111 0))",2503415,Azul,Línea,1
"MULTILINESTRING Z ((440137.5044 4478079.2263 0,440141.7678 4478079.1769 0))",2503416,Azul,Línea,1
"MULTILINESTRING Z ((440122.6834 4478081.4094 0,440137.5168 4478081.1872 0))",2503417,Azul,Línea,2
"MULTILINESTRING Z ((440268.6402 4478079.7859 0,440269.2822 4478084.8477 0))",2503419,Verde,Línea,1
"MULTILINESTRING Z ((440269.537 4478086.7143 0,440270.2592 4478092.3254 0))",2503421,Verde,Línea,1
"MULTILINESTRING Z ((440274.537 4478125.8809 0,440275.2037 4478131.4365 0))",2503431,Verde,Línea,1
"MULTILINESTRING Z ((440276.2592 4478139.3254 0,440275.537 4478133.6587 0))",2503434,Verde,Línea,1
"MULTILINESTRING Z ((439936.4057 4477766.7427 0,439932.9612 4477772.0761 0))",2503449,Verde,Línea,1
"MULTILINESTRING Z ((440042.7143 4477746.0822 0,440060.8378 4477746.181 0))",2503460,Verde,Línea,3
"MULTILINESTRING Z ((440097.7459 4477746.3703 0,440123.6553 4477746.491 0))",2503461,Verde,Línea,5
"MULTILINESTRING Z ((440125.7843 4477691.6543 0,440125.9818 4477700.3127 0))",2503467,Verde,Línea,1
"MULTILINESTRING Z ((440127.5044 4477756.6995 0,440128.1958 4477771.86 0))",2503469,Verde,Línea,3
"MULTILINESTRING Z ((440060.5223 4477784.2194 0,440070.0915 4477783.4951 0))",2503470,Azul,Línea,2
"MULTILINESTRING Z ((440011.0847 4477814.1728 0,440009.2081 4477792.5761 0))",2503472,Azul,Línea,4
"MULTILINESTRING Z ((440009.1464 4477791.2427 0,440009.1094 4477790.3909 0,440009.3686 4477789.4279 0,440016.2205 4477766.539 0))",2503474,Verde,Línea,5
"MULTILINESTRING Z ((440133.9324 4477748.1645 0,440134.097 4477752.6255 0))",2503476,Verde,Línea,1
"MULTILINESTRING Z ((443230.1695 4475861.2754 0,443254.1695 4475864.8309 0))",2503483,Verde,Batería,8
"MULTILINESTRING Z ((443257.6695 4475865.2754 0,443272.4473 4475867.3865 0))",2503484,Verde,Batería,4
"MULTILINESTRING Z ((443258.4427 4475856.3538 0,443273.8871 4475858.5761 0))",2503486,Verde,Línea,3
"MULTILINESTRING Z ((443123.1475 4475644.9671 0,443123.089 4475640.8114 0))",2503492,Verde,Línea,1
"MULTILINESTRING Z ((443122.3501 4475616.6872 0,443122.9612 4475635.7983 0))",2503493,Verde,Línea,4
"MULTILINESTRING Z ((443748.1464 4477052.8724 0,443753.8131 4477056.0576 0,443767.4797 4477063.5761 0,443771.6649 4477065.7613 0,443796.4057 4477079.4279 0,443826.6279 4477095.8353 0,443846.0353 4477106.502 0))",2503518,Verde,Línea,24
"MULTILINESTRING Z ((443846.239 4477106.5761 0,443869.5723 4477119.4094 0))",2503520,Verde,Línea,6
"MULTILINESTRING Z ((442522.1279 4476321.0205 0,442521.1279 4476305.7427 0))",2503599,Verde,Línea,3
"MULTILINESTRING Z ((443152.6417 4475798.7754 0,443163.475 4475800.2754 0))",2503633,Verde,Batería,4
"MULTILINESTRING Z ((442596.8871 4475712.6872 0,442597.1094 4475715.502 0))",2503744,Verde,Batería,1
"MULTILINESTRING Z ((440733.4057 4480347.0946 0,440728.5908 4480351.7613 0))",2503753,Azul,Línea,1
"MULTILINESTRING Z ((440652.3933 4480365.3415 0,440656.1958 4480361.6872 0))",2503762,Verde,Línea,1
"MULTILINESTRING Z ((440640.8625 4480376.4032 0,440644.3439 4480373.0452 0))",2503773,Verde,Línea,1
"MULTILINESTRING Z ((440629.9983 4480386.9218 0,440633.4057 4480383.6378 0))",2503775,Verde,Línea,1
"MULTILINESTRING Z ((440629.097 4480376.9379 0,440639.8843 4480366.6386 0))",2503776,Verde,Línea,3
"MULTILINESTRING Z ((440681.9352 4480321.1666 0,440671.8771 4480308.4759 0))",2503777,Verde,Línea,3
"MULTILINESTRING Z ((440665.071 4480299.9134 0,440667.9997 4480303.6231 0))",2503778,Verde,Línea,1
"MULTILINESTRING Z ((440692.9936 4480251.8796 0,440689.7159 4480255.0463 0))",2503779,Verde,Línea,1
"MULTILINESTRING Z ((440663.6279 4480279.965 0,440684.4612 4480260.0205 0))",2503781,Verde,Línea,6
"MULTILINESTRING Z ((440616.2758 4480322.4379 0,440612.6091 4480325.8824 0))",2503782,Verde,Línea,1
"MULTILINESTRING Z ((440614.4427 4480244.0987 0,440605.7843 4480250.3374 0))",2503787,Verde,Línea,2
"MULTILINESTRING Z ((440596.3697 4480213.8286 0,440604.2128 4480223.9545 0))",2503795,Verde,Línea,2
"MULTILINESTRING Z ((440683.0024 4480922.2551 0,440723.5291 4480932.0329 0))",2503796,Azul,Batería,15
"MULTILINESTRING Z ((440652.8625 4480175.0287 0,440663.6773 4480186.4197 0))",2503800,Verde,Línea,3
"MULTILINESTRING Z ((440553.327 4480234.4907 0,440567.1603 4480224.4351 0))",2503806,Verde,Línea,3
"MULTILINESTRING Z ((440873.4549 4480208.5661 0,440865.1586 4480216.5291 0))",2503811,Verde,Línea,2
"MULTILINESTRING Z ((441050.5723 4476062.0761 0,441049.1557 4476045.9094 0))",2503823,Azul,Línea,3
"MULTILINESTRING Z ((440724.2205 4480243.0205 0,440721.4797 4480240.1316 0))",2503861,Verde,Línea,1
"MULTILINESTRING Z ((440756.9118 4480038.9464 0,440768.5415 4480051.3168 0))",2503913,Verde,Línea,3
"MULTILINESTRING Z ((440764.4936 4480117.6018 0,440750.0122 4480102.1203 0))",2503917,Verde,Línea,4
"MULTILINESTRING Z ((440979.946 4480417.787 0,440974.4576 4480406.1044 0))",2503962,Verde,Línea,2
"MULTILINESTRING Z ((440964.4509 4480384.8065 0,440970.2452 4480397.1687 0))",2503963,Verde,Línea,2
"MULTILINESTRING Z ((440907.1176 4480440.7023 0,440908.6649 4480442.4691 0,440910.4317 4480444.0383 0,440913.4386 4480446.0905 0))",2503964,Verde,Línea,2
"MULTILINESTRING Z ((440785.9326 4480426.1133 0,440813.3951 4480399.8269 0))",2503968,Verde,Línea,7
"MULTILINESTRING Z ((440847.4386 4480379.2893 0,440842.8518 4480384.0329 0,440841.5189 4480385.1698 0,440824.2302 4480401.8704 0,440823.7205 4480402.2624 0))",2503969,Verde,Línea,7
"MULTILINESTRING Z ((440806.6896 4480418.7736 0,440821.0847 4480404.8724 0))",2503970,Verde,Línea,5
"MULTILINESTRING Z ((440998.2202 4480324.7157 0,440996.498 4480321.4379 0))",2503972,Verde,Línea,1
"MULTILINESTRING Z ((440871.4612 4480345.0205 0,440865.739 4480350.8538 0))",2503973,Verde,Línea,2
"MULTILINESTRING Z ((440808.4919 4480336.9735 0,440839.1586 4480307.455 0))",2503987,Verde,Línea,8
"MULTILINESTRING Z ((440927.776 4480170.6131 0,440930.776 4480167.6501 0,440931.0353 4480167.539 0))",2504008,Verde,Línea,1
"MULTILINESTRING Z ((440883.8748 4480087.4403 0,440894.5662 4480098.6748 0))",2504067,Verde,Línea,3
"MULTILINESTRING Z ((441132.3804 4473609.0804 0,441132.5607 4473618.7535 0))",2504080,Verde,Línea,3
"MULTILINESTRING Z ((440984.2902 4473636.6216 0,441012.0402 4473629.8716 0))",2504082,Verde,Línea,6
"MULTILINESTRING Z ((440821.4427 4479955.9094 0,440830.5908 4479965.5761 0))",2504090,Verde,Línea,2
"MULTILINESTRING Z ((440856.1217 4479992.5102 0,440866.6073 4480003.572 0,440870.1958 4480007.4897 0))",2504094,Verde,Línea,4
"MULTILINESTRING Z ((440931.4057 4480077.9094 0,440894.9057 4480038.9094 0))",2504098,Verde,Línea,11
"MULTILINESTRING Z ((440745.6279 4474497.2427 0,440735.6834 4474500.3538 0))",2504106,Verde,Línea,2
"MULTILINESTRING Z ((440966.0312 4480064.1481 0,440975.2987 4480055.1604 0))",2504107,Verde,Línea,3
"MULTILINESTRING Z ((441124.0216 4474131.8656 0,441103.5926 4474124.4885 0))",2504109,Verde,Batería,9
"MULTILINESTRING Z ((440901.2714 4480035.324 0,440898.0492 4480032.0463 0))",2504111,Verde,Línea,1
"MULTILINESTRING Z ((441017.6353 4474008.0764 0,440997.6489 4473993.1598 0))",2504114,Verde,Línea,4
"MULTILINESTRING Z ((440906.2196 4473769.1277 0,440932.5085 4473773.6227 0))",2504127,Verde,Línea,5
"MULTILINESTRING Z ((441108.6289 4473954.2077 0,441113.2956 4473939.541 0))",2504136,Verde,Línea,3
"MULTILINESTRING Z ((440581.489 4474153.9927 0,440583.489 4474123.5761 0))",2504137,Verde,Línea,6
"MULTILINESTRING Z ((440584.4057 4474109.5761 0,440585.2807 4474098.7011 0))",2504138,Verde,Línea,2
"MULTILINESTRING Z ((440586.2612 4474082.2467 0,440585.1909 4474097.9959 0))",2504139,Verde,Línea,3
"MULTILINESTRING Z ((441046.0723 4473659.1594 0,441041.739 4473629.9094 0))",2504140,Verde,Línea,5
"MULTILINESTRING Z ((440990.5908 4480049.8724 0,441004.9612 4480064.8724 0))",2504145,Verde,Línea,4
